3.318672224879012500e+14	5.367315010709468956e-13	0.000000000000000000e+00	0.000000000000000000e+00
3.699424529755803125e+14	6.274380470122047306e-13	0.000000000000000000e+00	0.000000000000000000e+00
4.064570633437013125e+14	7.337180575463943888e-13	0.000000000000000000e+00	0.000000000000000000e+00
4.498211093456974375e+14	8.634452760757150854e-13	0.000000000000000000e+00	0.000000000000000000e+00
4.978115738682474375e+14	1.017124708978587226e-12	0.000000000000000000e+00	0.000000000000000000e+00
5.509220397363105000e+14	1.193379256698857043e-12	0.000000000000000000e+00	0.000000000000000000e+00
6.096987490844201250e+14	1.401575642235067863e-12	0.000000000000000000e+00	0.000000000000000000e+00
6.747462214672518750e+14	1.639530465358178261e-12	0.000000000000000000e+00	0.000000000000000000e+00
7.467334713545450000e+14	1.904522042586546856e-12	0.000000000000000000e+00	0.000000000000000000e+00
8.324064366493491250e+14	2.234551062898599892e-12	0.000000000000000000e+00	0.000000000000000000e+00
9.279086881138097500e+14	2.606104960246899365e-12	0.000000000000000000e+00	0.000000000000000000e+00
1.034367942831986375e+15	3.036784454783600482e-12	0.000000000000000000e+00	0.000000000000000000e+00
1.161420581324712500e+15	3.554134064407574464e-12	0.000000000000000000e+00	0.000000000000000000e+00
1.304079245758041250e+15	4.145103939858099297e-12	0.000000000000000000e+00	0.000000000000000000e+00
1.474901790086522250e+15	4.825427139635153425e-12	0.000000000000000000e+00	0.000000000000000000e+00
1.680222810378746750e+15	5.632157146437501603e-12	0.000000000000000000e+00	0.000000000000000000e+00
1.914126561844795000e+15	6.527957644850312215e-12	0.000000000000000000e+00	0.000000000000000000e+00
2.196438651659259000e+15	7.563885382923964309e-12	0.000000000000000000e+00	0.000000000000000000e+00
2.557153587831236000e+15	8.796947169580657532e-12	0.000000000000000000e+00	0.000000000000000000e+00
2.998742697261848000e+15	1.026479999161490612e-11	0.000000000000000000e+00	0.000000000000000000e+00
3.516588838141668500e+15	1.198655360641602290e-11	0.000000000000000000e+00	0.000000000000000000e+00
4.123860665949883500e+15	1.397963883153548346e-11	0.000000000000000000e+00	0.000000000000000000e+00
4.836000901702091000e+15	1.630412779829951645e-11	0.000000000000000000e+00	0.000000000000000000e+00
5.630203715091520000e+15	1.895870655017919419e-11	0.000000000000000000e+00	0.000000000000000000e+00
6.460595293460701000e+15	2.183075852869884931e-11	0.000000000000000000e+00	0.000000000000000000e+00
7.413460268587825000e+15	2.540735841858223399e-11	0.000000000000000000e+00	0.000000000000000000e+00
